season,episode,speaker,line
2,52,Phineas,"Okay, no more for that guy."
2,52,Doofenshmirtz,Let me show you my Paper Cut-inator in action!
2,52,Candace,Wow! Finding a new best friend is even harder than I thought! Makes me kinda miss Stacy! Why did I let our friendship go?
2,52,(Song,"""You're My Better Best Friend"")"
2,52,Buford,"So you lost your best friend, huh? Yeah, I know how you feel. I lost my best friend once. Little guy, all yellow-y and scaly. His name was Biff, turned into this whole brouhaha. I had to fight a squid."
2,52,Candace,"Wait a min--wait a minute, what you're trying to say is that if Stacy is really my best friend, I should just apologize to her. And if I'm really Stacy's best friend, she'll take me back! (runs off)"
2,52,Buford,"Oh, sure! It's all about you!"
2,52,Candace,"It's not too late to fix this! I can still have a best friend forever! Stacy, there she is! Right next to the Phineas... and Ferb... Lemonade stand. (looks at the cup she has been drinking from, realizing she has been drinking from Phineas and Ferb Lemonade, followed by several of the P&F lemonade franchises, until finally stopping at a beauty salon where some one is doing Linda's hair) Mom! I'll tell mom! But wait! Stacy! Mom! Stacy! Mom! Stacy! Mom! Stacy! Stom! Macy! Seven! Wolverine! Shish kebab! Marmalade! Hominahaa... (mutters indistinctly)"
2,52,Doofenshmirtz,"Okay, it's almost warmed up. Are you watching Perry the-- What? What the...?"
2,52,Doofenshmirtz,How did you get out of that!? It's two ply!
2,52,Doofenshmirtz,"Ow! Spitballs? Oh, I get it. Paper fight! (makes a figure used in paper football and throws it at Perry who ducks and raises two arms as the paper football flies between his arms) GOAL!!!"
2,52,Doofenshmirtz,"I am NOT in love with Sophie! I am not! Oh, you're gonna get it now, Perry the Platypus! (puts on paper hat) Boom! (no effect) Well, that doesn't do much. I'm gonna get you with the Paper-Cut-inator! (trips) Flypaper? Well, it doesn't matter! Look!"
2,52,Doofenshmirtz,One piece? That's it?
2,52,Doofenshmirtz,"A plunger jam?! Ah, I hate those! They always make the Paper-Cut-Inator-- (Hundreds of paper slices fly around Doofenshmirtz injuring him all around) EEEEEEE-Explode! Curse you, Perry the Platypus!"
2,52,Lemonade-Making Machine,"(squeezes lemons which squirt in the paper cut) LEMON JUICE! (It malfunctions, causing all P&F lemonade stands to go out of business)"
2,52,Phineas,"Sorry, folks, we're sold out!"
2,52,Buford,"Go home, you losers, we're dry!"
2,52,Crowd,(groaning in disappointment)
2,52,Buford,Biff (sobbing)
2,52,Linda,"Hey, Candace, isn't that Stacy over there? Hi, Stacy."
2,52,Stacy,(looks at Candace)
2,52,Linda,"You okay, honey?"
2,52,Bus driver,"Come on, kid. I'm on a schedule."
2,52,Candace,(looks at the lemonade stands)
2,52,Bus driver,"Come on, kid. In, or out?"
2,52,Linda,Candace?
2,52,Candace,"Mom, there's something I got to tell you."
2,52,Linda,"What is it, honey?"
2,52,Candace,"That if you want me, I'll be at the mall with Stacy."
2,52,Linda,Um...okay.
2,52,Stacy,"(as she and Candace board the bus) Welcome back, best friend."
2,52,Candace,"Thanks, best friend."
2,52,Stacy,I have had my eye on the cutest pink dress for you.
2,52,Linda,"Aww. It's nice to see Candace enjoying herself for a change. Now, where are those lemonade stands I keep hearing about?"
2,52,Phineas,"Well, Ferb, I think it's time to shut her down."
2,52,Ferb,(claps twice)
2,52,Linda,"Hi, boys. So, what did you two do today?"
2,52,Ferb,"Just normal, mediocre kid stuff."
2,52,Linda,Sounds great.
2,52,Phineas,"Oh, there you are, Perry."
2,52,Vanessa,"Hey, Dad! I just got some great lemonade from the new stand down the street. It's really sour. Do you want to--(slips on some paper; exclaims)"
2,52,Doofenshmirtz,(screaming)
2,52,Vanessa,"Uh, Dad? You know he's not here, right?"
2,52,Doofenshmirtz,"Yeah, I know, but I'm sure it's his fault."
2,52,(Song,"""You're My Better Best Friend"")"
2,52,Buford,"So you lost your best friend, huh? Yeah, I know how you feel. I lost my best friend once. Little guy, all yellow-y and scaly. His name was Biff, turned into this whole brouhaha. I had to fight a squid."
2,56,Linda,"(from inside) Enough moping around, Candace. (cut to inside Candace's room where Candace is sitting on her bed, she approaches her.) Phineas and Ferb said they've devised a fun way to wash the house. Why don't you join them? Have some fun for a change!"
2,56,Candace,For a change? I have lots of fun!
2,56,Linda,"You mean, obsessively trying to bust your brothers for their mystery crimes? Is that ""fun""?"
2,56,Candace,I have fun. I'm like the queen of fun! I have fun all day!
2,56,Linda,"I can tell. Well, if you just sit inside today, you should at least do a little reading."
2,56,Candace,"Aw, Mom?"
2,56,Linda,It's one of my favorites.
2,56,Candace,The Wizard of Oz. Isn't this for babies?
2,56,Linda,Or you could wipe down Perry's platypus plaza play set.
2,56,Candace,"(Opens book) I'm reading, I'm reading!"
2,56,Linda,"Well, I'll be at my weight lifting class. Have fun!"
2,56,Candace,"Ah! Oh, my eyes hurt! (to a picture of Jeremy) Oh, Jeremy, you're the only one who understands-"
2,56,Buford,"Hi, Candace!"
2,56,Candace,"AHH! Buford, Baljeet, what do you two want?"
2,56,Buford,"What, like in a metaphysical sense? Nothing. I'm good."
2,56,Baljeet,I want to be cool!
2,56,Buford,That's not gonna happen.
2,56,Baljeet,Oh....
2,56,Candace,"I mean, why are you looking in my window, duh!"
2,56,Buford,"Oh, Ferb says I should tell you we're about to start washing the house, and you can help us out if you want!"
2,56,Candace,Not likely.
2,56,Buford,"Either way, you might want to put on some waterproof undergarments."
2,56,Candace,Will you get out of here?!?
2,56,Candace,"(opens book again) Blah blah Dorothy, blah blah Kansas. There's a cyclone coming?"
2,56,Phineas,"Okay Ferb, let her lift."
2,56,Candace,(Flies off bed) AH!
2,56,Phineas,"Take your positions everybody! And remember, even strokes."
2,56,Baljeet,Do you guys always wash the house like this?
2,56,Phineas,"Sometimes, we give it a bath,"
2,56,Candace,Whoa! What's happening? (Gargling) Phineas! Ferb!
2,56,Phineas,Okay. Full speed now!
2,56,Linda,(echoes) Try to have fun!
2,56,Baljeet,(echoes) I want to be cool!
2,56,Talking Zebra,(echoes) Hello.
2,56,Buford,(echoes) I don't want nothin'!
2,56,Baljeet,(echoes) Waterproof undergarments! Wheeeeeeeee!
2,56,Phineas,(echoes) Hey! I wonder where Perry went?
2,56,Candace,Ew! Gross! Perry!
2,56,Dream Fireside Girl,"You're in Patchkinland! We're Patchkins, and we welcome you because,... (sing-song) Little Witch Suzy was a louse, now she's squished under your house!"
2,56,Little Witch Suzy,(muffled) I'm alright!
2,56,Dream Fireside Girl,I have saliva.
2,56,Candace,Gross!
2,56,Dream Fireside Girl,Eyeball!
2,56,The Patchkins,Eyeball! Eyeball!
2,56,"The Good-Witch, Isabella","What'cha doin'? (walks up to Candace) I'm The Good-Witch, Isabella. Welcome to Patchkinland!"
2,56,Little Witch Suzy,(muffled) Hello?! Can someone get this off me?!
2,56,Doofenwitch Warlock,(shouting in the background) Don't touch those boots!!!
2,56,The Patchkins,Witch! Witch! Witch!
2,56,Doofenwitch Warlock,"Not witch, Warlock! It's a robe! Not a dress!"
2,56,Little Witch Suzy,"(muffled) I'm okay, if you'd just lift this house off me!"
2,56,Doofenwitch Warlock,"But I won't, because I'm wicked! Heeheehee. I'll just take these little boots, and be right on my--"
2,56,"The Good-Witch, Isabella",Right there... on Candace.
2,56,Little Witch Suzy,(muffled) Now my feet are cold.
2,56,Doofenwitch Warlock,Give me those boots!
2,56,"The Good-Witch, Isabella",She doesn't have to give you anything! You have no real power in this part of Odd!
2,56,Doofenwitch Warlock,"Wrong! I have the power of positive thinking! True, it doesn't really... help me this instance, but you can't stay in Patchkinland forever! That's right! I'll get you,... and your little platypus too."
2,56,Perry,(Growls back defiantly)
2,56,Doofenwitch Warlock,"Now, check me out as I disappear into an evil cloud of black smoke! Ha ha!"
2,56,Little Witch Suzy,(muffled) Seriously! Can someone get a jack or something?
2,56,Candace,"I don't know how, but I bet Phineas and Ferb are behind all of this!"
2,56,Phineas,"Oh, hi, Candace!"
2,56,Candace,I knew it!
2,56,Phineas,Have fun!
2,56,Candace,"Wait! Stop! How did you--? (Growls in frustration, then walks toward The Good-Witch, Isabella)"
2,56,"The Good-Witch, Isabella",You can always try Bustopolis. That's where the wizard lives.
2,56,Candace,Can the wizard bust my brothers?
2,56,"The Good-Witch, Isabella",You bet'cha!
2,56,Candace,How do I get there?
2,56,(Song,"""Yellow Sidewalk"")"
2,56,"The Good-Witch, Isabella","Well, listen to this."
2,56,The Patchkins,♪ Ooo-hoo! Ooo-hoo! Ooo-hoo! La-la-la-la-la-la-la. ♪
2,56,"The Good-Witch, Isabella","♪ Well, the sky is blue and the breeze is mellow. ♪"
2,56,The Patchkins,♪ Ooo-hoo! La-la-la-la-la-la-la. ♪
2,56,"The Good-Witch, Isabella","♪ Just take the yellow one, not the one that's burnt umber ♪"
2,56,Candace,What?
2,56,"The Good-Witch, Isabella",♪ A log truck overturned last Tuesday ♪
2,56,The Patchkins,♪ Ooo-hoo! Ooo-hoo! ♪
2,56,Police Officer,"Nothing to see here, move along."
2,56,"The Good-Witch, Isabella",♪ If you wanna bust your brothers ♪
2,56,"The Good-Witch, Isabella/The Patchkins",♪ You're going nowhere! ♪
2,56,"The Good-Witch, Isabella","♪ So, if you're really in a busting mood, ♪"
2,56,The Patchkins,♪ Ooo-hoo! Ooo-hoo! Ooo-hoo! La-la-la-la-la-la-la! ♪
2,56,"The Good-Witch, Isabella","So, remember, if you wanna bust your brothers, stay on the yellow sidewalk! (floats away)"
2,56,Candace,"I hope there's not gonna be a lot of singing in this thing. (sighs) How much further is this ""Bustopolis""?"
2,56,Nerdcrow (Baljeet),"For some of us, it is a world away!"
2,56,Candace,What are you supposed to be?
2,56,Nerdcrow (Baljeet),"I am a nerdcrow. I hang in cornfields, wedgie-style, to keep the crows away. They would not be caught dead anywhere around me. For you see, despite of my above average mathematical skills, I am not cool."
2,56,Candace,"That's fascinating. But, I'm on my way to Bustopolis to ask the wizard to bust my brothers."
2,56,Nerdcrow (Baljeet),The Wizard?!? (falls to the ground) Oof! Do you think the wizard can do something for me?
2,56,Candace,What do you want?
2,56,Nerdcrow (Baljeet),Allow me to put it in song!
2,56,(Song,"""I Wish I Was Cool"")"
2,56,Candace,(interrupting) Alright! That's enough!
2,56,Nerdcrow (Baljeet),(eagerly) Do I!
2,56,Candace,"Fine, you can come along."
2,56,Nerdcrow (Baljeet),"Boy, howdy!"
2,56,Candace,"But, no singing, and don't stand too close. Too close!"
2,56,Nerdcrow (Baljeet),Sorry.
2,56,The Patchkins,(singing in background) ♪ Ooo-hoo! Ooo-hoo! Ooo-hoo! La-la-la-la-la-la-la-- ♪
2,56,Phineas,"Hi, Candace! So, you two on your way to Bustopolis? 'Cause Ferb and I made a more fun way to get there. We've built a beautiful horse path through a candy forest, and genetically engineered some unicorns to ride."
2,56,Candace,"Oh, no. No, we are staying on the yellow sidewalk."
2,56,Nerdcrow (Baljeet),Do I have a say in this matter?
2,56,Candace,No. Let's go!
2,56,Nerdcrow (Baljeet),"Yes, Candace."
2,56,Phineas,"Sorry you're gonna miss out on all of the fun! (to Ferb) I'll race you to marshmallow meadow, Ferb. (while riding unicorn with Ferb down the horse path) Well, this is fun. It's a little girly for us, isn't it?"
2,56,Ferb,"Well, it is Candace's dream."
2,56,Doofenwitch Warlock,It's not witch! It's warlock! Argh! Let me just check my security.
2,56,Nerdcrow (Baljeet),How much farther do we have to go?
2,56,Candace,"All I know is, Phineas and Ferb are behind all this, and if I follow this sidewalk, I will bust them."
2,56,Jeremy-Tree,(clears throat) Could you leave the lumberjack alone?
2,56,Candace,"Jeremy? Forget this! (throws the rusted tin man away, a crash is heard) Oh, hi! I-I couldn't help, but notice that you're, um..."
2,56,Jeremy-Tree,A tree?
2,56,Candace,A-ttractive.
2,56,Jeremy-Tree,It's OK. I know I'm a tree.
2,56,Candace,"Well, we're gonna go and see if the wizard can go and grant our wishes. Uh,...do you have a wish?"
2,56,Jeremy-Tree,Do I have a wish?
2,56,(Song,"""Tree Related Wish"")"
2,56,Jeremy-Tree,"♪ Would you take a good look at me, I stand before you as a tree. And you ask me what my wish would be. ♪"
2,56,Nerdcrow (Baljeet),How come he gets to sing--
2,56,Candace,(covering Nerdcrow's mouth) Shhhh.
2,56,Jeremy-Tree,♪ It's probably related to me being a tree. ♪
2,56,Candace and others,♪ (Tree-Related Wish) ♪
2,56,Jeremy-Tree,♪ It's my tree-related wish. ♪
2,56,Possums,♪ (Tree-Related Wish) ♪
2,56,Jeremy-Tree,♪ It's my tree-related wish. ♪
2,56,Bear,♪ (Tree-Related Wish) ♪
2,56,Jeremy-Tree,♪ I'll tell you what it is when we get to Bustopolis. ♪
2,56,Candace,"Oooo. I can't wait to find out. Come on, let's go."
2,56,Nerdcrow,Aren't you just going to wish not to be a tree?
2,56,Jeremy-Tree,Shhh.
2,56,The Patchkins,♪ La-la-la-la-la-la-la-- ♪
2,56,Phineas,"Hi, Candace. From this point, you have two routes to Bustopolis."
2,56,Beastbog,We have saliva!
2,56,Phineas,"And on your left, Ferb and I have built a frozen non-dairy treat sidewalk through an ice cream canyon. You can skate it and lick it for the ultimate favorable fun."
2,56,Nerdcrow and Jeremy-Tree,"Ice Cream, ICE CREAM!!!"
2,56,Candace,"Oh, no, you don't! We're staying on this sidewalk until we meet the wizard and you're busted."
2,56,"Nerdcrow (Baljeet), Jeremy-Tree","Yes, Candace."
2,56,Phineas,Well... there is only one thing left to do.
2,56,Phineas,Whoo-hoo! Yeah! Whoo-hoo!
2,56,Candace,"This is better than an ice cream canyon, isn't it?"
2,56,Nerdcrow (Baljeet),"Oh, yes, I much prefer rotting vegetation and blood-sucking demons."
2,56,Jeremy-Tree,Sure are some scary looking trees in here.
2,56,Creepy Tree,"Hey, we can't all be movie stars."
2,56,Candace,I... I... I think there's something up there.
2,56,Stacy-Owl,Whoo?!
2,56,Candace,AHH!
2,56,Nerdcrow (Baljeet),What is that?
2,56,Jeremy-Tree,Where?
2,56,Nerdcrow (Baljeet),There!
2,56,Candace,It looks like a lion.
2,56,Jeremy-Tree,"No, looks like a tiger."
2,56,Nerdcrow (Baljeet),I think it is a bear.
2,56,Lion-Tiger-Bear Guy (Buford),"No, I'm a combination lion, tiger, and bear."
2,56,"Candace, Jeremy-Tree, Nerdcrow (Baljeet)","Oh, my!"
2,56,Lion-Tiger-Bear Guy (Buford),If I had a nickel every time I heard that...
2,56,Candace,"All right! Let's blow this pop stand! (pauses) What? (another pause) Oh, fine. (at Lion-Tiger-Bear Guy (Buford)) My friends and I are going to Bustopolis to each get something from the Wizard. Do you want to come? There!"
2,56,Lion-Tiger-Bear Guy (Buford),Nah. I don't want nothin'.
2,56,Candace,"Ok. Chop, chop, fellas! Time's a-waistin'."
2,56,Lion-Tiger-Bear Guy (Buford),But I am reminded of a song.
2,56,(Song,"""I Want Nothing"")"
2,56,Lion-Tiger-Bear Guy (Buford),♪ I... waaaaaaaaaaant... ♪ Nothin.
2,56,Candace,"Well, at least it was short. Come on!"
2,56,"Nerdcrow (Baljeet), Jeremy-Tree, Lion-Tiger-Bear Guy (Buford)","Yes, Candace."
2,56,The Patchkins,♪ La-la-la-la-la-la-la-- ♪
2,56,Phineas,"Hi, Candace. You guys could continue walking through this damp bog, and that would be awesome. But if you'd like to take the more fun route to Bustopolis, Ferb and I have built..."
2,56,Candace,A blue sidewalk?
2,56,Phineas,"A bouncy sidewalk! What do you say, Candace?"
2,56,Candace,"I think you already know my answer. Step it up, freaks!"
2,56,"Nerdcrow (Baljeet), Jeremy-Tree, Lion-Tiger-Bear Guy (Buford)","Yes, Candace."
2,56,Phineas,"Ok, have fun!"
2,56,Candace,(growls in frustration)
2,56,Doofenwitch Warlock,"Soon those boots will be mine! In the meantime, I'm going to leave you in the capable hands of my spider-monkey, or maybe a monkey-spider. I don't know what he is. Hehehe."
2,56,Spider-Monkey,"(laughs, then grabs Agent P's fedora; only to get punched by a boxing glove) Owww!"
2,56,Candace,Bouncy sidewalk. I'm keeping my eyes on the prize!
2,56,Jeremy-Tree,"Hey, what's that?"
2,56,Lion-Tiger-Bear Guy (Buford),Looks like a squadron of flying squirrels!
2,56,All,AHHHH!!!!
2,56,Lion-Tiger-Bear Guy (Buford),"Hey! What are you doin'? Ow, ow, ow! I can't believe I'm doin' this for nothin'!"
2,56,Nerdcrow (Baljeet),I wish I was still hanging by my underwear! Just kidding!
2,56,Jeremy-Tree,"Come on! I'm a tree! I'm friends with squirrels! ... Oh, snap. (to Nerdcrow (Baljeet)) Oh, that's got to hurt."
2,56,Nerdcrow (Baljeet),You get use to it.
2,56,Candace,Squirrels! Squirrels! Whoaaaa! AHHH!
2,56,Jeremy-Tree,"Oh, no. The squirrels have got Candace!"
2,56,Nerdcrow (Baljeet),We've got to do something!
2,56,Lion-Tiger-Bear Guy (Buford),I got nothin'.
2,56,Phineas,"Oh, hey, Candace. We're taking the bouncy sidewalk. Of course, your way looks fun, too."
2,56,Candace,"I'm not having fun, and neither will you if I ever get back to the yellow sidewaaaaaaaaaaaaaaaaaaaaalk!"
2,56,Candace,"Okay. Kidnapped by flying squirrels and stuck in a web that came out of a monkey's butt. Hm. Well, I guess I have had weirder days."
2,56,Doofenwitch Warlock,"Silence! I've got you now, missy. You may as well hand over those boots."
2,56,Candace,"I would, but they've kind of grown on me."
2,56,Doofenwitch Warlock,"I know. They're nice, aren't they? And the color really set off your eyes."
2,56,Candace,"No, really. They've grown on me. I can't take them off."
2,56,Doofenwitch Warlock,"If I can't take the boots off of you, I have to get you out of the boots, and by that, I mean, disintegrate you entirely!"
2,56,Candace,"Perry, I'm sorry I got you into this mess. Forget about me. Save yourself if you can."
2,56,Candace,"Well, if it's that easy..."
2,56,Doofenwitch Warlock,"Ahhh! Get him off of me! Ahh! He could have rabies! ... Oh, I hate spider webs! ... Guards!"
2,56,Guard #1,Uh. ... Ready?
2,56,Guard #2,Yep.
2,56,Nerdcrow (Baljeet),Getting our wishes will not be the same without Candace.
2,56,Jeremy-Tree,"I miss her, too, even if she was a little bossy."
2,56,Lion-Tiger-Bear Guy (Buford),I need a firm hand.
2,56,Nerdcrow (Baljeet),Look! It is Candace's pet platypus. Has he always have that hat?
2,56,Lion-Tiger-Bear Guy (Buford),What's he want?
2,56,Lion-Tiger-Bear Guy (Buford),Could be rabies.
2,56,Major Monogram,"Gentlemen, we're out to stop Doofenwitch. You want to rescue the girl. I see an opportunity for some inter-agency cooperation. Now, here's the plan. Wait, why am I a fairy?"
2,56,Doofenwitch Warlock,"See this hourglass? When this sand runs out, that’s when this big electric timer begins. And when that time runs out, it activates the Brat-Begone-Inator to vaporize you right out of your boots! Haha!"
2,56,Jeremy-Tree,Hi! You've been selected for a free haunted castle makeover from Witches Brew magazine.
2,56,Doofenwitch Warlock,Not witch! Warlock!
2,56,Jeremy-Tree,What about the dress?
2,56,Doofenwitch Warlock,"It's a robe! Whatever, I'm not going to turn down a free makeover. Come on in. I'll show you around."
2,56,Lion-Tiger-Bear Guy (Buford),"I see you have a bunch of spider webs. Sure, they're classic, but overdone. We say it's more of a modern witch."
2,56,Doofenwitch Warlock,Warlock!
2,56,Lion-Tiger-Bear Guy (Buford),"Yeah, whatever."
2,56,Candace,Hey! Weren't you taller? ... Perry! Quick! Get me out of here before that whatever -inator zaps me. ... Haha! That tickles! (giggles)
2,56,Doofenwitch Warlock,I like it!
2,56,Lion-Tiger-Bear Guy (Buford),It's part of the makeover.
2,56,Doofenwitch Warlock,Wait a minute! Guards! Again!
2,56,Guard #1,Dude.
2,56,Guard #2,I'm good.
2,56,Lion-Tiger-Bear Guy (Buford),Run for it!
2,56,Doofenwitch Warlock,Don't let them escape!
2,56,Jeremy-Tree,Candace! Perry!
2,56,Doofenwitch Warlock,Ahahaha! How convenient! Everyone's all together.
2,56,Jeremy-Tree,"Yeah, we're kind of expected in Bustopolis. You know; the Wizard, great and powerful."
2,56,Doofenwitch Warlock,Shut up! You're a tree!
2,56,Candace,Wait a minute! You can't talk to Jeremy like that!
2,56,Doofenwitch Warlock,Put that bucket down!
2,56,Candace,"Melt, evil witch!"
2,56,Doofenwitch Warlock,"You little brat! This outfit is 100% cotton. ... Oh, it's shrinking! It's shrinking! I have to go to change my clothes."
2,56,Candace,"Sorry, I only meant to melt you."
2,56,Doofenwitch Warlock,Guards! Dispose of them while I switch into my track suit.
2,56,Candace,"Dispose of us?!? You... you really don't want to do that, do you?"
2,56,Guard,"Well, no, but nobody ever asked us what we want to do."
2,56,Candace,"'Well, what do you want to do?"
2,56,Guard,"There's a little number we've been working on. Hit it, boys."
2,56,(Song,"""The Guards' Wishes"")"
2,56,Guards,"♪ Well, we've been cooped up in this castle, ♪"
2,56,Nerdcrow (Baljeet),What the hey! Everyone gets to sing but me?
2,56,Guards,"♪ Now then boys, let's make some noise! Kick up your heels and dance! Hey! ♪"
2,56,Doofenwitch Warlock,"I'm back! Sheesh, no need to celebrate. I've been gone a minute. Wait! Where are my prisoners? ... Oh, they're escaping, you fools! After them! Raise the drawbridge!  ... Oh, great! The monkey is the only one working here!"
2,56,Candace,Great! Now what? ... No way!
2,56,Jeremy-Tree,Hold on!
2,56,Candace,Ahhhhh!!!!
2,56,Doofenwitch Warlock,"Curse you...! Ahhh!!! I'll get you! Ahhh!!! Oh, forget it."
2,56,Phineas,"Hey, Candace! Isn't this fun?"
2,56,Candace,Fun? Not if you think so! ... Huh? ... Squirrel! Squirrel!
2,56,Phineas,"Wow, tough luck, and over the Sea of Razor Sharp Rock Spires, too. ... Good thing it's so inappropriately named."
2,56,Lion-Tiger-Bear Guy (Buford),Hey! Look over there!
2,56,Candace,Bustopolis! Come on!
2,56,Elf,Follow the yellow...!
2,56,Candace,"Oh, shut up!"
2,56,Elf,Well! (gets trampled)
2,56,Phineas,"Fun way to the top, Candace?"
2,56,Candace,Forget it! I'm taking the yellow stairs! (Runs up said stairs)
2,56,Nerdcrow (Baljeet),Three please.
2,56,Candace,"Hello? I'm Candace the me and... ... Whoa! ... Guys, you're making look bad in front of the Wizard."
2,56,Wizard (Linda),"Hello, Candace."
2,56,Candace,Mom? You're the Wizard?
2,56,Wizard (Linda),"Well, I'm a whiz at the kitchen."
2,56,Candace,This time the boys are so busted! Have you seen what they're been up to?
2,56,Wizard (Linda),"Up to? Why, no. I..."
2,56,Phineas,"Hey, Candace."
2,56,Candace,Phineas? Ferb? But... but... but... but...
2,56,Nerdcrow (Baljeet),Does this mean I will not receive coolness?
2,56,Phineas,"Well, coolness is such a rare and indefinable quality that a few people really have it. Most people wear a pair of these and fake it."
2,56,Nerdcrow (Baljeet),"Hey, works for me, chili cheese."
2,56,Phineas,"Yeah, don't over-sell it. (to Jeremy-Tree) So, Jeremy-Tree. You want to be a real boy instead of a tree, hmm?"
2,56,Jeremy-Tree,"Well, yeah, but I'll bet you don't have anything in your bag for me."
2,56,Phineas,"The problem with you is, you're completely delusional."
2,56,Jeremy-Tree,I am?
2,56,Phineas,Sure. You've been a real boy all along. You're just wearing a tree costume.
2,56,Lion-Tiger-Bear Guy (Buford),"He's right. There's a zipper right back here. Hey, let me get that off for you."
2,56,Jeremy-Tree,(gasps) I'm free!!!... and I'm in my underwear… (Jeremy quickly covers up his underwear)
2,56,Lion-Tiger-Bear Guy (Buford),"Yes. Yes, you are."
2,56,Phineas,And you've come all this just to say you want nothing. Are you sure you want nothing?
2,56,Lion-Tiger-Bear Guy (Buford),"Yes, I want nothing."
2,56,Phineas,Some people say they want nothing when really they want something.
2,56,Lion-Tiger-Bear Guy (Buford),"Not really. I'm cool, man."
2,56,Phineas,You might want something later.
2,56,Lion-Tiger-Bear Guy (Buford),Nothing!
2,56,Phineas,You sure?
2,56,Lion-Tiger-Bear Guy (Buford),"Alright! I'll take something! (grabs a sandwich from the bag) Ooo, a ham sandwich. I did want that."
2,56,Phineas,And there's one more person with a wish.
2,56,Candace,Wait a minute! If you think you could bribe me or something...
2,56,Doofenwitch Warlock,"I'll get you, my pre... (falls from the ceiling)"
2,56,Phineas,And here he is now.
2,56,Doofenwitch Warlock,I want...those red rubber boots!
2,56,Phineas,"Sure. Candace won't mind. Right, Candace?"
2,56,Candace,"Well, yeah, but they won't come off."
2,56,Phineas,Ferb?
2,56,Doofenwitch Warlock,A red rubber shoe horn? Why didn't I think of that? That's it?
2,56,Phineas,Yep. Have fun!
2,56,(Song,"""My Red Rubber Boots"")"
2,56,Doofenwitch Warlock,"♪ Well, my wardrobe, it used to be duller, ♪"
2,56,"""Dorothy""",Golly!
2,56,Doofenwitch Warlock,"Ughh, I didn't get to finish my song."
2,56,Candace,That's just great! Everybody gets what they want except me.
2,56,Wizard (Linda),"I'm back. Now, what were you're saying, Candace?"
2,56,Candace,"Mom, you've got to bust Phineas and Ferb!"
2,56,Wizard (Linda),Bust them for what?
2,56,Candace,"Unicorn-pony rides, non-diary frozen treat ice cream ice skating, bouncy sidewalks."
2,56,Wizard (Linda),"They sound like fun! Oh, you must have a wonderful time."
2,56,Candace,Fun? Are you kidding? I didn't have any fun! I followed the yellow sidewalk like I was told.
2,56,Wizard (Linda),Who told you to do that?
2,56,Candace,The Good Witch... in the floating eyeball.
2,56,Wizard (Linda),"Oh, her. That's what she tells everybody."
2,56,"The Good-Witch, Isabella",Take the yellow sidewalk. Take the yellow sidewalk. Take the yellow sidewalk.
2,56,Wizard (Linda),"All this time, the boys were only try to show you the fun way to go. The joy is in the journey, you know. (winks)"
2,56,Candace,"So, you're telling me that I could have fun throughout this entire adventure if only I stepped off the yellow sidewalk and join my doofus brothers? Is that it?"
2,56,Wizard (Linda),"On the nosy. Loosen up, sweetheart. Remember to have fun along the way. Summer won't last forever."
2,56,Candace,But I want to have fun. I can do it. Really! I'm a fun person!
2,56,Wizard (Linda),"Good bye, dear. Mustn't overcook my vegetables."
2,56,Candace,"Wait! Don't go! I haven't had fun yet! (Starts spinning around in the pink portal from before) Hey, what's happening? No! No! I'm waking up! I don't want to! This isn’t fair! I didn’t have any fun! No! No!"
2,56,Phineas,"Hi, Candace. (to Perry) Oh, there you are, Perry. (to Candace) We just built a self-balancing monster unicycle. It can take us anywhere the fun way. Want to join us?"
2,56,Candace,Are you kidding? When I tell Mom what you guys are up to... Did you say fun?
2,56,Ferb,"Often, the most fun you can be found in your own backyard."
2,56,Candace,And the joy...is in the journey... Okay! I'm in!
2,56,Phineas,Cool!
2,56,Candace,"Oh, Jeremy! Hi! Let's go!"
2,56,Jeremy,"More fun than taking the sidewalk, huh, Candace?"
2,56,Candace,You have no idea.
2,56,Phineas,"(From the back of the screen) Have fun, everybody!"
2,56,(Song,"""Rusted"")"
2,56,Candace,♪ I know what's wrong with you; ♪
2,56,Background singers,♪ (Rusted!) ♪
2,56,Candace,♪ Don't you know that you've been oxidized? ♪
2,56,Background singers,♪ (Rusted!) ♪
2,56,Candace,"♪ If you move, you make a squeaking sound, ♪"
2,56,Bear,"Yes. Yes, I do."
2,42,Phineas,"Haha, gravity. Hm, I wonder if there's any way around that."
2,42,Candace,What are you guys doing?
2,42,Phineas,"Well, right now we're just thinking about defying gravity."
2,42,Candace,"Please, even you can't change the law of gravity. It's a universal law, like ""You can't wear white after Labor Day""."
2,42,Phineas,"An absolute law without a hope of appeal? That's despotism! Somebody oughta- Hey, that's it! I know what we're gonna do today! Hey, where's Perry?"
2,42,Candace,Right here.
2,42,Phineas,"Oh, I didn't see him there."
2,42,Major Monogram,Carl...
2,42,Carl,"One minute, sir! Just finishing my status update. ""Carl's interning like there's no tomorrow!"" Done."
2,42,Major Monogram,"Carl, I just completed your intern evaluation report. You've earned a gold star in every category except one. You need to show more initiative."
2,42,Carl,"Sir, I've never gotten less than a gold star in my whole interning life."
2,42,Major Monogram,"Well, I do have 24 hours before I have to submit my evaluation. Prove that you can show initiative and that gold star is yours."
2,42,Carl,I'll start right now by triple-checking the chattosphere for suspicious activities.
