season,episode,speaker,line
1,44,(Song,"""Shooting Star Milkshake Bar"")"
1,44,Phineas,"Hey, Candace, guess what? This is our star!"
1,44,Candace,I thought we were getting out of here.
1,44,Phineas,"Ferb and I thought we'd fix up the place. You know, pride of ownership? Take a load off. Have a shake."
1,44,Alien 4,I can't do it.
1,44,Candace,"Uh, are you okay?"
1,44,Alien 4,"No. The bicentennial Taming of the Yarks Dance is tonight, and I wanna ask the girl of my dreams, but what if she says no? What if she laughs in my face? What if her friends laugh at me? What if her friends' friends laugh at me?"
1,44,Candace,"Aren't you being a little overly dramatic? I mean, really, what's the worst thing that could happen?"
1,44,Alien 4,Uh... the entire planet could blow up?
1,44,Candace,Please. I think you should just ask her to the dance.
1,44,Alien 4,Really? You think so?
1,44,Candace,I do. Really.
1,44,Alien 4,Well... Okay. (He takes a breath) Here goes nothin'. Ahem. Sylvia... will you go to the dance with me?
1,44,Sylvia,"(Appearing, attached to his head) Well, of course. I've been waiting for you to ask me. I mean, even if you asked someone else, I'd still have to go with you."
1,44,Candace,See? That wasn't so hard.
1,44,Phineas,So... Candace?
1,44,Candace,"Oh, I get it. Big lesson. Yeah, well, I learned that it wouldn't be hard to ask Jeremy out if he was growing out of the back of my head. Now you find us some fuel, and let's get outta here."
1,44,Phineas,"Wow. I just wanted to know if she liked the shake. (to the bartender) You don't know where we could find some rocket fuel, do ya?"
1,44,Bartender,Rocket fuel? It's all Ronaldo drinks.
1,44,Ronaldo,(In an Italian accent) Only imported rocket fuel.
1,44,Ronaldo,Grazie.
1,44,Candace,Let's go!
1,44,Phineas,"Hey, Ferb, I'm sensing Candace wants to leave."
1,44,Candace,Will you cut that out?
1,44,Astronaut,"Okay, that's it. I'm not waiting anymore. (The two astronauts lift the car away) Great. Let's park the shuttle. (A flying saucer lands) Oh, come on! (He throws his helmet off in fury, and quickly puffs up because of it) Uh-oh. I think I should go inside now."
1,44,Candace,Why are we stopping?
1,44,Phineas,"I don't get it. We have plenty of fuel. The battery's worn down. Candace, were you using the videophone without the engine running?"
1,44,Candace,Yeah. Was that a bad thing?
1,44,Phineas,"If by ""bad"", you mean we're stranded in the never-ending, icy-cold, soul-sucking darkness of space... then, yeah."
1,44,Doofenshmirtz,"Soon, Perry the Platypus, the sun will be at full strength, and my plan will come to fruition. Unless, of course, it's overcast... (An alarm begins beeping) Eh, but what are you going to do? Proximity alert? Why are there so many people in space? What's up with that?"
1,44,Isabella,"You need another jump-start? Candace, didn't you have the engine running when we were talking on the videophone?"
1,44,Candace,Am I the only person who doesn't know this?
1,44,Phineas,"So, any suggestions, Isabella?"
1,44,Isabella,Sensors are indicating a massive power source in your area.
1,44,Phineas,"Where? I don't see it. (Doofenshmirtz's ship rises behind Phineas, Ferb, and Candace's) Wait a minute. I see it. It's Mom's car! We're saved! Ferb, toss me the starter remote. (Ferb shrugs) Ooh, that's right. We left it at home."
1,44,Candace,What's a starter remote?
1,44,Phineas,"Well, legally we're too young to start a car. We get away with it by using a starter remote. But you, Candace, have your learner's permit. Looks like you'll be doing the jump-starting."
1,44,Candace,"What? Oh, no, no, no, no, no. Can't you guys just find some old nuts and bolts lying around and jerry-rig up some kind of machiney-deely-bob and get us out of this situation?"
1,44,Ferb,"Candace, we are just kids."
1,44,Candace,( She groans) Why am I arguing this? Hand me the suit.
1,44,Phineas,Let me turn on the oxygen.
1,44,Candace,Does this suit make my butt look big?
1,44,Phineas,"Yes. Yes, it does. Maybe I had the pressure up too high."
1,44,Candace,"Never mind. I'll fix it. (She backs up, and transfers the inflation to her hands) Well, I guess this is preferable."
1,44,Phineas,"You can do this, Candace."
1,44,Candace,I can do this. I can do this. I can do this. I can't do this. I can't do this.
1,44,Doofenshmirtz,"(Watching) What is this? Now, why would an astronaut wear such big gloves? Wait a second! (He gasps) Huge Hands Hans?! It's Huge Hands Hans! He found me out in space! Oh, you're not going to steal a job from me this time, Huge Hands Hans! Nor my Fräuleins!"
1,44,Candace,"How did it go again, Phineas?"
1,44,Phineas,It's positive to positive.
1,44,Candace,Positive to positive.
1,44,Phineas,Negative to ground.
1,44,Candace,What ground? We're in space!
1,44,Phineas,"No, no. Ground just means any piece of metal."
1,44,Candace,"Any piece of metal? Well, then why do they call it ground? Why don't they just call it me- (She turns around and sees Doofenshimrtz's spaceship reaching to grab her)"
1,44,Phineas,"What's wrong, Candace? Candace? Candace, what's wro- (Phineas sees the ship as well) Oh. Danville, we have a problem."
1,44,Isabella,"Okay, girls, turn to the giant robot section of your Fireside Girls manuals."
1,44,Phineas,"Isabella, anything?"
1,44,Isabella,Still looking.
1,44,Phineas,Isabella!
1,44,Isabella,"Here it is. Okay. According to this, you should get the heck out of there!"
1,44,Phineas,"Great, but we've got no power. She didn't connect the— Candace, negative to ground!"
1,44,Candace,What?
1,44,Phineas,"Negative to ground, Candace! Negative to ground!"
1,44,Candace,"Oh, you mean negative to metal! (She attaches the jump lead to the robot, thereby giving the rocket a jumpstart) I did it! I did it!"
1,44,Phineas,She did it!
1,44,Doofenshmirtz,"No! Huge Hands Hans is getting away! Not this time, freak fingers!"
1,44,Phineas,"Isabella, I hate to bother you again."
1,44,Isabella,"Oh, no bother."
1,44,Phineas,You got anything else? The robot's gaining on us.
1,44,Isabella,It says they don't corner well.
1,44,Phineas,"They don't corner well? Wait a sec. Candace, fasten your seat belt. We're taking a little detour. (They steer the spaceship into the asteroid belt, swing Candace around) Now, how is she passing us?"
1,44,Candace,"Phineas, what are you doing?! (She screams)"
1,44,Phineas,See? Corners like a dream.
1,44,Doofenshmirtz,"That's it! Run away, Perry the Scaredy– Oof. (With his face puffed up from exposure to the vacuum of space) Oh, I think I need to put on my spacesuit. Uh oh."
1,44,Lawrence,"And now, my good man, you ready for this? Your tip. Your very own star."
1,44,Delivery Guy,"Uptown, they give quasars. (He drives off)"
1,44,Candace,"Oh, sweet land!"
1,44,Isabella,"Hey, Phineas, you guys were great."
1,44,Phineas,Thanks. You weren't too bad yourself.
1,44,Isabella,"Oh. (She giggles) Thanks. So, would you like to go to the Night of the Falling Stars Girls' Choice Dance tonight?"
1,44,Phineas,Sounds like fun.
1,44,Isabella,Really?
1,44,Phineas,"Ferb, what's our schedule like?"
1,44,Phineas,"Okay, we'll be there."
1,44,Isabella,Both of you?
1,44,Phineas,"Yeah. Why don't you come by, and we'll all walk over together?"
1,44,Isabella,Sure. No prob.
1,44,Linda,"Thanks for the lift, Viv."
1,44,Candace,(Stares at her rocket ship and walks up to Linda) Mom!
1,44,Linda,"Hey, sweetheart. Oh, look at your outfit. Hey, guess what? We won! (flatly) But the grand prize was a star."
1,44,Lawrence,"(eating pizza) Ooh, whoo!"
1,44,Candace,"(smiles) Mom, that's great, but you gotta see something in the yard. Come on, you gotta see it! Come on, come on!"
1,44,Linda,"All right, I'm a-comin'."
1,44,Linda,"Hmm. Uh, I'll be right with you after I pull my car into the garage."
1,44,Candace,"Yes, it's still here! (to Linda) See, Mom? There! Mom?"
1,44,Linda,I'm just backing the car in! I'll be right with you!
1,44,Linda,"So what did you want to show me, Candace?"
1,44,Candace,(facepalms) Just go make some pie...
1,44,Linda,Or... (leaving) How about a healthy fruit salad?
1,44,Doofenshmirtz,"Oh, curse this tin can! Ugh, I'm going to need a jump-start! (Phineas and Ferb;s rocket crashes into Doofenshmirtz's, causing it to begin to fall towards earth) I, uh, no, I guess it won't help now."
1,44,Phineas,"Hey, Candace?"
1,44,Candace,What?
1,44,Phineas,"Ferb and I just wanted to say thank you. We were in a pretty precarious situation up there. If it wasn't for your bravery, who knows what would have happened?"
1,44,Candace,Really? You think I'm... brave?
1,44,Phineas,Are you kidding? Ferb was goin' on and on about it.
1,44,Candace,"Yeah, I was brave! (She gasps) I was brave! I'm not gonna let fear rule my life anymore! Now I've gotta go. I've got a mission to accomplish."
1,44,Phineas,"Hey, Perry. Where ya been?"
1,44,Candace,"Jeremy, will you go to the dance with me?"
1,44,Jeremy,Candace?
1,44,Candace,(Reveals she's in her spacesuit) Yeah.
1,44,Jeremy,I've been waiting for you to ask me.
1,44,Candace,Really?
1,44,Jeremy,"Yeah. Only, uh, uh, Candace, is that what you're gonna wear?"
1,44,Candace,Why? You like it?
1,44,(Song,Let's Take a Rocket Ship to Space)
1,44,Jeremy,"Hey, Candace, look."
1,44,Candace,"A shooting star, just for us."
1,44,Doofenshmirtz,"(Screaming) Curse you, Perry the Platypus! And you too, Huge Hands Hans!"
1,44,Voice,"It's the final frontier, baby."
1,45,Phineas,"Hey, Ferb."
1,45,Phineas,Have you seen bolt #473?
1,45,Candace,"Okay, it's still here. Oh, come on, Mom! We're really coming down to the wire on this one."
1,45,Linda,"Thanks, Vivian. See you Tuesday for totem pole carving."
1,45,Candace,"Mom! Mom! Quick, Mom, look! Before it disappears!"
1,45,Linda,"Well, if it isn't the welcoming committee. -"
1,45,Candace,"No time for dry, witty remarks! Must move. Move, move, move, move! Move, move, move, move!"
1,45,Linda,Don't you get tired of this?
1,45,Candace,What do you mean?
1,45,Linda,"The same old routine every day. Doesn't it ever get--"" mm, I don't know-- boring?"
1,45,Candace,"...You know what? You're right. I guess it has gotten a little old. I just get so frustrated. I always come so close to busting Phineas and Ferb, but it ends the same way every single time. I look and say there's a massive ""thing"" Phineas and Ferb built right in front of me, but every time you look, you always say..."
1,45,Linda,I...see it.
1,45,Candace,"There it is. ""I see it."" Right on you. Wait, what? Come again?"
1,45,Linda,I see it!
1,45,Candace,You mean you see my point?
1,45,Linda,"No, Candace. I see that! (she points at the tower)"
1,45,Candace,(Gasps) You do?!
1,45,Linda,How could I miss it? But I don't understand. How the...? Or who the...? B-- What the?
1,45,Phineas,"Hi, Mom! Check it out! The Flying Car of the Future; Today!"
1,45,Linda,Is that my...car?!
1,45,Candace,"(Ecstatic) She sees the car, too!"
1,45,Phineas,"(To Ferb) The Flying Car of the Future; Today, is still pulling a bit to the right."
1,45,Linda,(In the distance) PHINEAS! FERB! GET DOWN HERE THIS INSTANT!!!
1,45,Phineas,"Okay, Mom, be right down."
1,45,Phineas,"Oh, there you are, Perry. (To Linda) So, what do you think, Mom? Pretty cool, huh?"
1,45,Linda,Cool?! This is the most dangerous thing I've ever seen!!
1,45,Phineas,"Don't worry, we were safe. Ferb invented a new invisible helmet head system. (He and Ferb take off hats that look like their normal heads) ""When life's never dull, wear a hull for your skull."""
1,45,Linda,How dare you do all this without permission!
1,45,Phineas,But all our building permits are in order.
1,45,Linda,"I mean, my permission."
1,45,Phineas,This morning I asked you if we could modify our car to make it fly.
1,45,Linda,"I was talking about your toy car!! How could you possibly think I meant my station wagon?! You are in SO much trouble, young man!!!"
1,45,Phineas,But...we do this sort of thing every day.
1,45,Linda,(Her anger now replaced with shock) What?!!
1,45,Candace,"(Sounding a bit smug) See, Mom? I told you...but you never listened."
1,45,Linda,But I...
1,45,Memory-Candaces,"Mom, Phineas and Ferb built a rollercoaster! Phineas and Ferb are one-hit wonders? Phineas and Ferb carved my face into Mount Rushmore. Phineas and Ferb are driving cattle. Phineas and Ferb built a giant tree house robot... (The next several begin to slur together as they quickly come to her) are promoting a boxing match...built a beach in the backyard...built a time machine... built a ski resort! Are directing a movie... built a haunted house... built a giant sundae maker... are getting the band back together... Phineas and Ferb are in my large intestine!"
1,45,Linda,"Oh, Candace. All the times I called you delusional and mocked you to my friends behind your back, all those journals I've filled with an eye towards stand-up comedy...but you were telling the truth! I'm so sorry. You're the best daughter any mother could dream of having."
1,45,Candace,"Finally, you realize that!"
1,45,Lawrence,"Well, what's all this yelling about? (Notices the tower) Oh, my word! That is impressive."
1,45,Linda,Did you know about this?
1,45,Lawrence,"Well, I -- I...I -- I, uh...no."
1,45,Candace,(Clearly overjoyed) What are you gonna do to them? No TV for a month? Or -- they have to serve me for a year. (gasps) How about confiscating their toolbox? (gasps) I know! Take away their seats on the city council!
1,45,Linda,You have seats on the city council?
1,45,Phineas,We rotate out with the Board of Selectmen.
1,45,Lawrence,"Well, some punishment may be in order, but, look, there's no harm done really."
1,45,Phineas,"Hey, look, Ferb, here's bolt number 473. I hope that wasn't important."
1,45,Phineas,"Well, at least the self-parking works."
1,45,Candace,(Grinning widely) Ee-ee-ee-ee!
1,45,Linda,"I'm sorry, but this is really for your own good. We need you both to understand that what you've been doing is way too dangerous. I'd never be able to live with myself if you got hurt."
1,45,Phineas,We were wearing helmets. (A sergeant walks behind the bus then holds a Smile Away Reformatory School brochure with an image of a sun on it.)
1,45,Sergeant,"Don't worry. Your boys will be in good hands. As you can see from our realistically illustrated brochure, the Smile Away Reformatory offers a serene, peaceful environment in which safety, discipline and responsibility are encouraged. Your boys will be whipped into shape in no time."
1,45,Phineas,"Well, I'll be honest, Ferb, I didn't see this coming. (Notices Baljeet is on the bus too) Baljeet? What are you doing here?"
1,45,Baljeet,"Well, I got kicked out of summer school because my grades were too high. But then I heard about this place. Sure, they break you down and strip you of your identity, but school is school."
1,45,Lawrence,"Bye, boys. See you at the end of summer!"
1,45,Candace,"Yes, I actually busted Phineas and Ferb! (sighs) This is the happiest moment of my life! Woo-hoo! (Candace acts like an acrobat. Elsewhere in the sky, she skydives with two teenagers, soaring pass a meadow.) I'm finally free!"
1,45,(Song,"""The Good Life"")"
1,45,Phineas,That doesn't look like the brochure.
1,45,Baljeet,"I was too excited to wait. (Takes off his wig) I shaved last night. Just call me Bald-jeet. Heh-heh. Get it? ""Bald-jeet""?"
1,45,Sergeant,"Okay, listen up, maggots! You are here because your parents (Mockingly) are worried about you. Now, the way I see it, the root of all children's problems is unacceptable levels of imagination, fun, creativity and unbridled enthusiasm! Don't you eyeball me! Our goal at this school is to crush the dangerous elements inside you and replace them with structure, order, discipline and conformity."
1,45,Sergeant,What--? (he looks over to see Phineas and Ferb doing something to their bunk bed) Whatcha doin'?
1,45,Phineas,"Oh, a few simple modifications. We call it the ""Ferris bed."" It makes trading off fair, simple and fun...(♪ carousel music) ...as well as giving easy access to the top bunk. All at the push of a button. Pretty cool, huh?"
1,45,Phineas,"You know, this is a very inefficient way to clean a bathroom."
1,45,Sergeant,"That's the idea! Now, make it shine!"
1,45,Sergeant,And no funky rhythms! (Leaves)
1,45,Phineas,"I thought it had more of a free-form jazz vibe. Huh. Well, you can't please everybody."
1,45,Candace,Oh! Ow-ow!
1,45,Stacy,What did you do?
1,45,Candace,I tripped over Ferb's old toolbox.
1,45,Stacy,"Well, do you wanna go horseback riding?"
1,45,Candace,"What's your hurry? Let's relax for a little while. You know, with Phineas and Ferb gone, I've had a blast doing things I wanted to do. But it's strange. I kind of miss the little guys. It's as if there was a whole other side to our relationship that I never noticed before."
1,45,(Song,"""Little Brothers"")"
1,45,Candace,"Uh, Stace, you're kind of bumming me out with the song there."
1,45,Stacy,"You know, you finally have everything you ever wanted. Call me when you get over it. (leaves)"
1,45,Candace,Ok. Maybe a little TV will take my mind off things. (turns on the TV)
1,45,Morty Williams,"Today on ""The Morty Williams Show,"" ""My Kid Is Bad, and I Want to Blame Others!"" We'll go inside the nation's toughest reformatory school, where free-thinking children undergo complete personality re-programming and have all the creativity and imagination sucked right out of them. They are forced to think inside the box."
1,45,Candace,Wait a second. They didn't belong in a place like that. I know what I have to do.
1,45,Jeremy,"Hey, Candace."
1,45,Candace,Jeremy? How did you get in here?
1,45,Jeremy,There's a huge gaping hole in the side of your house.
1,45,Candace,"Oh, yeah, well, Phineas and Ferb would've usually fixed that by now."
1,45,Jeremy,You wanna go horseback riding?
1,45,Candace,Would you stop already with the horses? Jeremy! I know what I'm gonna do today! I'm gonna bust my brothers...
1,45,Jeremy,Didn't you already do that?
1,45,Candace,Out! Bust my brothers out!
1,45,Jeremy,Cool. I always liked your brothers. I'm coming with you.
1,45,Candace,"(gasps) You mean, like a date?"
1,45,Jeremy,Yeah. A weird sort of prison-break kind of date.
1,45,Recorded female voice,Age-inappropriate building is unsafe and irresponsible. Good boys don't make anything but their sisters happy. Creative acts are imitable and dangerous. Using your imagination is morally wrong.
1,45,Baljeet,The book was so much better.
1,45,Linda,"Hmm. It's a letter from the board of selectmen. The city council is proposing a millage to cover the overage from last quarter, and they need Phineas and Ferb's input."
1,45,Lawrence,(sighs) Perhaps we were a bit hard on them.
1,45,Linda,"Yeah, they really did believe they had permission. I suppose it was all a big misunderstanding."
1,45,Lawrence,"Well, let's go get 'em, shall we? We can take the Flying Car of the Future...Today."
1,45,Linda,Weren't you supposed to get that changed back to normal?
1,45,Lawrence,"Yes, yes, but you must admit, it's pretty cool!"
1,45,Linda,"Yeah, it's pretty cool."
1,45,Lawrence,"Hey, where's the Flying Car of the Future...Today?"
1,45,Candace,Agh! Sorry. The Flying Car of the Future...Today is pulling a bit to the right.
1,45,Jeremy,Are you kidding? This is the best date ever.
1,45,Candace,(screaming laugh) Whoa-oa-oa!
1,45,Jeremy,Maybe we should walk the rest of the way.
1,45,(Song,"""Chains on Me"")"
1,45,Phineas,"Hey, Ferb, I know what we're gonna do today. (starts to reach for the tools)"
1,45,Sergeant,(Squirts them with water) No.
1,45,Phineas,"Hey, Ferb, I know what we're... gonna do..."
1,45,Sergeant,(Squirts) No.
1,45,Phineas,Hey...
1,45,Sergeant,(Squirts) No.
1,45,Phineas,...Ferb...
1,45,Sergeant,(Squirts) No.
1,45,Phineas,...I...
1,45,Sergeant,(Squirts) No.
1,45,Phineas,...uh...
1,45,Sergeant,(Squirts) No.
1,45,Phineas,...know...
1,45,Sergeant,(Squirts) No.
1,45,Phineas,...what...
1,45,Sergeant,"(Squirts) No, no, no, no, no!"
1,45,Phineas,"(shivering) Hey, F-F-F-F-F-F-F-F-F..."
1,45,Sergeant,(laughs) Yes. I've finally broken them.
1,45,Jeremy,"You okay, Candace?"
1,45,Candace,"No, I'm trudging. I never knew people actually trudged."
1,45,Jeremy,"Look, we're here."
1,45,Sergeant,What do you want?
1,45,Candace,"Um...uh, hi. Yeah, I'm here to see my brothers, Phineas and Ferb."
1,45,Sergeant,They don't graduate till the end of the summer. Get lost.
1,45,Candace,So much for the direct approach. It's time we tried it Phineas and Ferb style.
1,45,Jeremy,Is this gonna work?
1,45,Candace,"It's just like the Trojan horse from history class. They'll accept this as a gift, then after everyone falls asleep, we'll jump out and rescue Phineas and Ferb."
1,45,Sergeant,You two again? I thought I told you to get lost!
1,45,Candace,Maybe we gotta think bigger.
1,45,Sergeant,"Wow, what a thoughtful gift. Too bad I don't have room for you, handsome. I'm gonna have to get a bigger yard."
1,45,Candace,(whispers) Now's our chance.
1,45,Jeremy,"Yes, we did i--"
1,45,Candace,"Oh, what is this, hair? Gross! I bet you regret coming along with me now, huh?"
1,45,Jeremy,"Actually, I'm kinda havin' fun. You know, crazy, prison-break kinda fun."
1,45,Candace,"And, ew! Look at this. ""Baljeet's summer wig. Store at room temperature""? Huh? The Morty Williams Show? Wait a second. I've got a plan. It's foolproof."
1,45,Candace,"(deep voice) Yes. Clearly I'm Morty Williams, and I'm back to do another segment."
1,45,Sergeant,"Hey, aren't you a little...female to be Morty Williams?"
1,45,Candace,"Uh, well, you know what they say. The camera adds...masculinity."
1,45,Sergeant,"Great. Well, come on in, Morty."
1,45,Candace,We're doing a follow-up show on Phineas Flynn and Ferb Fletcher.
1,45,Sergeant,"My biggest success stories. Right this way. Ah, Phineas and Ferb. Such curious and self-reliant children. So fun-loving, imaginative and creative. Fortunately, we got to them just in time. See for yourself. (to Phineas and Ferb) Flynn, Fletcher, fall in! (Phineas and Ferb come out of lockers, to Candace) You see, here at the Smile Away Reformatory, our motto is, ""It's structure, order and discipline today, so tomorrow it's Smile Away."" Our methods have been proven 100% effective since... (continues under)"
1,45,Candace,"(whispers) Guys, it's me, Candace. We've come to bust you out of here. Now's our chance. RUN! (to Sergeant) Just testing. Wow, you've done a great job of turning them into, uh...that."
1,45,Sergeant,"Yes. Yes, we have."
1,45,Candace,"Uh, yeah, I-I think we should really get some more footage of you."
1,45,Sergeant,"Oh, really?"
1,45,Candace,"Oh, yeah. You've got...""it,"" mister. So, uh, let's see. Uh, close your eyes."
1,45,Sergeant,"Uh, like this?"
1,45,Candace,"Yes! Now stick your fingers in your ears. Perfect. Now go, ""La la la la la la la la la!"""
1,45,Sergeant,"Well, okay. ♪ La la la la, la la la la, la la la la, la la la la, la la. ♪"
1,45,Candace,"The lights are all wrong. Go inside the janitor's closet. (Sergeant's singing continues) And...action! (Slams door on him) Come on, guys, we can escape now."
1,45,Phineas,"(Robotic voice) Escaping is wrong, and wrongness is bad."
1,45,Candace,We don't have time for this. Grab 'em!
1,45,Linda,Why is Morty Williams running off with our children?
1,45,Lawrence,I don't know.
1,45,Sergeant,"Attention, all personnel. Two students have escaped with the help of Morty Williams, syndicated daytime talk show host. Weekday mornings. Check local listings for time and channel. (dogs barking)"
1,45,Candace,"Come on, this way!"
1,45,Morty Williams,"Yep, it's time to go back inside the Smile Away Reformatory School for more footage. Those zombified brats are making me one rich - (shouting; dogs barking; barking continues)"
1,45,Candace,(gasps) I've got to buy us some time.
1,45,Sergeant,It's Morty Williams! Get him!
1,45,Guards,Oh! Ow! Ow!
1,45,Sergeant,"Hey, wait a minute. Look. They tricked us."
1,45,Guards,Get him! (dogs barking) Get him!
1,45,Candace,"We made it! Okay, guys, this is your department. Fix the car, quick!"
1,45,Phineas,(Robotic voice) Age-inappropriate building is unsafe and irresponsible.
1,45,Jeremy,"Uh, Candace?"
1,45,Candace,You don't have to build anything. Just figure out how to fix it! I'm getting your toolbox. See? Your tools!
1,45,Candace,A bridge? You can build a bridge across the ravine!
1,45,Phineas,Good boys don't make anything but their sisters happy.
1,45,Candace,"Great, great. Make me happy. Put on your helmet head systems, use your tools and do what you do best - build a bridge and Save Us!"
1,45,Phineas,Creative acts are imitable and dangerous.
1,45,Candace,"Listen to me, guys. Forget everything they told you. Creativity isn't bad. It's the best thing about you. (Sobbing) You two can do anything, and that's why I've always been secretly proud to be your older sister. What have I done?! What have I done?!"
1,45,Phineas,"Hey, Ferb...I know what we're gonna do today."
1,45,Candace,Yes! They're back!
1,45,Sergeant,Too late. They're mine. (dogs barking) And so are you. (gasps; rocks crumbling; gasps) Look!
1,45,Candace,Perry has a hat?!
1,45,Dr. Doofenshmirtz,"Curse you, Perry the Platypus!!!!!!!!!!!!!!!!"
1,45,Sergeant,"(screams; gasps) La la la, la la la la, la la la la, la la la - (thud)"
1,45,Candace,Do you think he'll be...
1,45,Phineas,"♪ Corn dog, corn dog. Yummy, yummy, yummy. ♪"
1,45,Candace,"Okay. Where did you get that... Mom, Dad! Thank goodness. The strangest thing just happened."
1,45,Baljeet's voice,Fear not. Your parents are here now.
1,45,Candace,Huh?
1,45,Baljeet,The real shock is you're just noticing this now.
1,45,Candace,What?
1,45,Talking Zebra,"I'm just as confused as you are, Kevin."
1,45,Jeremy,"Candace, since I have no idea what will happen next, I need to tell you something. I love you, Candace Flynn. Will you marry me?"
1,45,Candace,"Oh, Jeremy! I always dreamed - (record needle scratches) Wait a minute. That's it! I'm dreaming!"
1,45,Jeremy,That would explain the talking zebra.
1,45,Candace,"Nah. I see him all the time. This, this is actually the freaky part. And it's all just been one...big..."
1,45,Candace,Dream! (pause) So none of that really happened. I never actually busted Phineas and Ferb. I am so happy.
1,45,Candace,"And suddenly Mom, Dad and Baljeet were controlled by a giant puppet master!"
1,45,Phineas,Cool.
1,45,Candace,"Yeah, so I'm standing there, and Jeremy comes over and says (pauses to correct her words) certain things. And..."
1,45,Linda,(to Lawrence) Go grab my journal. This is comedy gold.
1,45,Phineas,"Hey, Ferb, we should build a device that projects your dreams like a movie. I'd love to see what Perry dreams about."
1,45,Perry,(chatters)
1,45,Candace,"Ooh, I almost forgot. Perry was in the dream too. He was like a super-secret agent or something."
1,45,Ferb,Perhaps that's where he disappears to everyday.
1,45,SSSN,"Hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup, hup!"
1,45,Candace,"Hey, Wait, What are you doing? Hey!"
1,45,Lawrence,Oh!
1,45,Linda,Oh!
1,45,Phineas,Wait a minute. What's going on? I haven't even finished my cereal!
1,45,Major Monogram,"Agent P, your cover's been blown! You're going to have to relocate!"
1,45,Phineas,"Ah, hey, Perry. What's wrong, boy? You sounded like you were having a bad dream. It's okay now. Go back to sleep. (lies down and closes eyes, going back to sleep)"
1,45,Sergeant,I said no funky rhythms!
1,45,Phineas,"Y'know, Ferb. He's right. That was a little funky."
1,47,Baljeet,"To truly understand my predicament, I feel it will be best expressed in a song. (Claps hands twice)"
1,47,Candace,"Let's see, who should I call first to hang out with? (Holds up cell phone) How about Jeremy!"
1,47,Jeremy,"(Via recording) Hey, it's Jeremy. You know what to do after the (beep)"
1,47,Candace,"Oh, hey, Jeremy. It's Candace. Uh, just seeing what's going on today. Call me back if you want to. Okay, bye! (Closes cell phone) Oh, man, that never gets easier. Oh, well, I'll just call Stacy. (Opens cell phone) She's probably been waiting by the phone all morning."
1,47,Stacy,"(Via recording) You've reached Stacy's mobile. Leave a message, I'll get back to you."
1,47,Candace,"Hey, Stace! It's Candace. Where are you? Call me! Hmm. That's weird. Who else can I call? I know! Jenny! I haven't seen her since the boys built a beach in the backyard."
1,47,Jenny,Hello?
1,47,Candace,"Jenny, hey, it's Candy."
1,47,Jenny,"(Via recording) Leave a message, I'll get back to you as soon as possible."
1,47,Candace,"Call me. Hmm. Who else do I know? Becky, this is Candace. I know we haven't talked since kindergarten, but... Hey, Wendy. This is Candace. We shared a seat on the bus to planetarium. Hello? Clarissa, this is Candace. We played volleyball at camp. Jill? Nancy? Barbara? Olga? Chicago Joe!"
1,47,Woman,Information.
1,47,Candace,See a movie with me. (Screams) Where is everyone?
1,47,Candace,Are they all out having fun without me?
1,47,Candace,"So all my friends need some time to themselves, huh? Well, not without me they're not."
1,47,Manager,"Hey; I'm looking for Jeremy too. I need him to work tomorrow. Our fry guy just defected over to Taco Tepee. (at Taco Tepee manager) You win this one, Cooks with Grease!"
1,47,Candace,Am I that bad to hang out with?
1,47,Candace,Ooh! A text message. And it's from Stacy!
1,47,Candace,"""CYL, BFF, S."" What does that mean? Let's see. ""Candace, You Loser....Bad Friendships Fail...Stacy."" Harsh!"
1,47,Pidgeons,(Cooing)
1,47,Candace,"(sighs) Feels like I don't exist anymore, like I'm a nobody. I wish I could go to some cool faraway place and start over. Wait a minute. Those are Phineas and Ferb's bikes!"
1,47,Baljeet,"Inside I am thanking you a thousand times, even though on the outside I remain quite frugal."
1,47,Phineas,See you tomorrow.
1,47,Candace,What are you guys up to?
1,47,Phineas,"We just built a teleport to a cool, faraway place."
1,47,Candace,"Well, that's all I needed to hear! Candace Flynn is out. Peace! (Walks through the portal)"
1,47,Phineas,Welcome to Mars.
1,47,Candace,Mars?!
1,47,Baljeet,"Oh, no! The portal is broken! Ooh, now I will not get a good grade at the science fair tomorrow, and, uh,... there's also the issue of your sister stranded on a distant, barren planet."
1,47,Phineas,"Don't worry, we can fix it. Heh. Candace is probably laughing about it as we speak!"
1,47,Candace,PHINEAS!!!
1,47,Doofenshmirtz,"Perry the Platypus, what's up? Oh, are you here to...? Oh, no, no. I'm running a little behind. I'm still in the middle of basic plotting and scheming. Of course, I-I...can't give you my evil scheme monologue because I write that last. Sorry! That's just how I roll."
1,47,Doofenshmirtz,"Wait, wait! Why don't you help me? That way I can finish faster and you can defeat me faster. It's win-win! Let me grab my coupons. We'll start by shopping for some supplies."
1,47,Candace,"You guys are so busted! (echoing) Busted...busted... Now I truly am alone. (Notices a Mars Rover) Hey, it's one of those Mars Rovers. I'm saved!"
1,47,Man,"(Screaming) I can't take it anymore! I've been staring at red rocks for 20 years! That's all that is on that stupid planet! Red rocks! Face it, there's no life on Mars. That's it! I'm shutting this place down! Game over! (The screen shuts down)"
