season,episode,speaker,line
4,46,Salesman,"We've got another one just like it, but in yellow."
4,46,Doofenshmirtz,(He gasps) Ya hear that?! It'll be like driving a really fast Ducky Momo!
4,46,Buford,"Oh, yeah, it's the perfect romantic setting out there! It'll be like love kicked 'em both in the face!"
4,46,Baljeet,"Buford, the table looks great, but there is one thing that would make it perfect!"
4,46,Buford,No way! I'm not puttin' that stupid cupid costume on again!
4,46,Baljeet,But it worked so well for me and Mishti!
4,46,Ginger,"(jealously) Hoo, Mishti, Mishti, Mishti!"
4,46,Adyson,"Let it go, Ging."
4,46,Doofenshmirtz,"I think the turbo kicks in when it revs abo— (Perry gets another worried look on his face) Whoa! (The car speeds through an intersection and crashes into a dumpster.) Oh, oh! Oh, it's okay, we're fine! But we do seem to have picked up a passenger! I'll shake it loose up here at the turn. (Doofenshmirtz and Perry turn, while the dumpster continues on.)"
4,46,Vivian,"Now drive safely, sweetheart. And call me when you get to school."
4,46,Isabella,"Okay, Mom."
4,46,Vivian,I'm very proud of you! I will miss you so much!
4,46,Isabella,"I'll miss you, too, Mom!"
4,46,Vivian,"Oh, I almost forgot! Your last paycheck!"
4,46,Isabella,I love you! (chuckles) I'll call! (She gets her wallet out and something drops out of it.) Whoops. (She picks it up to reveal a picture of Phineas.)
4,46,(Song,"""What Might Have Been"")"
4,46,Isabella,"♪ I wanted you to see me, ♪"
4,46,Vivian,"Phineas, honey, how are you?"
4,46,Phineas,"Hi, Mrs. Garcia-Shapiro. Uh, is Isabella here?"
4,46,Vivian,"Oh, no, sweetie, she's gone."
4,46,Phineas,"Gone, like driving-car-school-gone?"
4,46,Vivian,"Yes, you just missed her. It's too bad you didn't get to see her off. You know, since you were kids, she's had a huge crush on you."
4,46,Phineas,(he sighs) I wish I had known. (he leaves)
4,46,Phineas,"♪ I can't believe that all this time, ♪"
4,46,Isabella,♪ I could've been your girlfriend. ♪
4,46,Phineas,♪ I could've been your fella. ♪
4,46,Isabella,"♪ They would've called us ""Phinabella."" ♪"
4,46,Phineas,♪ I would've held the door for you. ♪
4,46,Isabella,"♪ You could've held my hair back, ♪"
4,46,(Other aged Isabllas and Buford as Cupid,♪ Sick with salmonella. ♪)
4,46,Isabella and Phineas,♪ We could've been together. ♪
4,46,Isabella,(sighs) What might have been...
4,46,Ginger,"It's good, but..."
4,46,Baljeet,It's still missing something.
4,46,Adyson,"Alright, let's get 'em over here now. (she takes out her cell phone) Oh, wait, I don't have any charge."
4,46,Gretchen,"Oh, this is her old number."
4,46,Ginger,"Wait, where's my phone?"
4,46,Baljeet,My phone's out in the car.
4,46,Buford,I just got the 21G and the software won't be ready for two months.
4,46,Baljeet,"(he looks behind him) Um, guys?"
4,46,Katie,Wow! Now it's exactly like it was when we were kids!
4,46,Doofenshmirtz,"You know what would be really impulsive? If you and me went out and did a little evil, just the two of us. (Perry slaps him in the face.) Yeah. Yeah, you're right. Maybe I should just go hit on the cute jump instructor instead. (to the jump instructor) Hi there. Y-Y'know, one of the best things about being a successful scientist is that I get to meet lots of attractive women, such as yourself."
4,46,Jump Instructor,You want to know the best part about being a jump instructor?
4,46,Doofenshmirtz,What?
4,46,Doofenshmirtz,"Aaaaaaaahhh!!! Hey, Perry the Platypus! (Perry opens Doof's parachute for him and then opens his own parachute.) Okay, Perry the Platypus, that is it! (he takes off his gold chain) This mid-life crisis isn't nearly as much fun as I thought it was going to be. From now on, I'm sticking with my predictable boring old life (Doofenshmirtz drops the chain) with my predictable boring old friends. Uh, uh, that reminds me, did you reserve the lanes for Thursday night? (Perry nods)"
4,46,Lawrence,"Linda! I don't know what's come over me, but I'm starting to get the most wild and uninhibited ideas! You know how every day for the last twenty years I've relaxed with a nice cup of Earl Grey? Well, not today, Linda! Today, I'm putting out all the stops! Darjeeling!"
4,46,Linda,You... are a madman.
4,46,Phineas,(to Isabella) Whatcha doin'? Heh heh.
4,46,Phineas,Is this step taken? (He sits down next to her)
4,46,Isabella,I actually came by to...say goodbye to you.
4,46,Phineas,"Off to school, huh?"
4,46,Isabella,"Yeah. I'm going two weeks early because I'm an R.A., and in soccer, debate camp, student government..."
4,46,Phineas,Yeah. I haven't seen you all summer.
4,46,Isabella,I've been busy.
4,46,Phineas,"You know, Baljeet said something funny. He said you had a crush on me back in grade school."
4,46,Isabella,Oh. Yeah. I had a big crush on you.
4,46,Phineas,Wow...I had no idea.
4,46,Isabella,Really? I thought I was being so obvious!
4,46,Phineas,Absolutely clueless. Sorry.
4,46,Isabella,I sort of gave up when we got to high school.
4,46,Phineas,Yeah... I think that's when I started to have a thing for you.
4,46,Isabella,"Well, that's unfortunate timing."
4,46,Phineas,Yep. You're off to college.
4,46,Isabella,Tri-State State. Have you decided where you're going yet?
4,46,Phineas,(gets out his letters) You know what? I just did. (He gives her one of the envelopes.)
4,46,Isabella,Oh. Huh.
4,46,Phineas,"Hey, what's wro- Oh, shoot! (takes the letter from her) I'm sorry. Wrong letter. (He gives her the correct one.)"
4,46,(Song,"""Danville for Niceness"" (instrumental))"
4,46,Isabella,"Well, I guess I'll see you in two weeks."
4,46,Phineas,Yes. Yes you will.
4,46,Adyson,It's about time!
4,46,Baljeet,(laughs) We have been trying to get you two together all day!
4,46,Phineas,You guys are the best!
4,46,Buford,(dressed as cupid again) So what did I miss?
4,46,Baljeet,It was as if love had kicked them both in the face!
4,46,Buford,Yeah? Called it!
4,46,Isabella,I'm going to miss you guys!
4,46,Isabella,See ya.
4,46,Phineas,In two weeks.
4,46,Isabella,"Eh, I've waited this long."
4,46,Ferb,"So, Tri-State State, huh? Good choice."
4,46,Vanessa,"Hey, Ferbs, you ready? (Ferb gets in the passenger seat and hugs and kisses Vanessa.) Hi, Phineas!"
4,46,Phineas,"Hi, Nessa! Where're you guys goin'?"
4,46,Vanessa,"Oh, Ferb's takin' me out for Ukrainian food."
4,46,Ferb,Can we drop you anywhere?
4,46,Phineas,Hmm... as a matter of fact...
4,46,Isabella,Phineas? (She gets out of the car) What are you doing?
4,46,Phineas,"This. (He kisses her, and she kisses back)"
4,46,Vanessa,I never knew she had a thing for him.
4,46,Ferb,Seriously?
4,46,Vanessa,"(chuckles) Naw, I'm just messin' with you! Everyone knew! (She drives away with Ferb, leaving Phineas and Isabella alone.)"
4,46,Isabella,"Well, that was worth the wait."
4,46,Phineas,Yes. Yes it was. (They kiss again.)
4,46,"Jeff ""Swampy"" Marsh",(sobbing) I can't believe it! It seems like only yesterday we were drawing our first doodles of these kids on the place mats of that...
4,46,Dan Povenmire,"(consoling Swampy) Yeah, I, I know, it's a... It's a sweet episode."
4,46,"Jeff ""Swampy"" Marsh","Now they're, they're growing up... and going to college..."
4,46,Dan Povenmire,But it's... It is really... It's just a cartoon.
4,46,"Jeff ""Swampy"" Marsh",Why?!
4,46,Dan Povenmire,"Um... Y'know, I gotta thing. I'm gonna... I'm just gonna... (He gets up out his chair and leaves Swampy alone.)"
4,46,"Jeff ""Swampy"" Marsh",They're growing up!
4,46,Isabella,♪ I could've been your girlfriend. ♪
4,46,Phineas,♪ I could've been your fella. ♪
4,46,Isabella,"♪ They would've called us ""Phinabella."" ♪"
4,46,Phineas,♪ I would've held the door for you. ♪
4,46,Isabella,"♪ You could've held my hair back, ♪"
4,46,(Other aged Isabellas and Buford as Cupid,♪ Sick with salmonella. ♪)
4,46,Dan Povenmire,"(offscreen) Oh, get a grip, Swampy!"
4,42,Candace,"(from inside) C'mon, c'mon..."
4,42,Candace (cont'd),...Stace! Cover me! We need to find...
4,42,Candace (cont'd),...the Bridge across the Dumbledown River before that stupid gopher!
4,42,Stacy,"(on laptop) I got your back, girl! Coin!"
4,42,Candace,I'm on it!
4,42,Stacy,"C'mon! C'mon! (Ducky Momo retrieves the coin) Nice! You did it, Candace!"
4,42,Candace,"Yes! Third on the leaderboard, baby! That digital Ducky Momo trophy...will...be...mine!"
4,42,Stacy,Ours.
4,42,Candace,Ours.
4,42,Linda,"(walking in with a piece of paper) Candace, oh, good, you're up. You'll have plenty of time to tackle the list of chores that you let pile up."
4,42,Candace,"But, Mom, Stacy and I are this close to kicking leaderboard butt in Ducky Momo's Golden Quest!"
4,42,Linda,"Well, your chores better be done before I get back from running my errands."
4,42,Candace,"No problemo, Mom! You're lookin' at the queen of mul...ti...tas...king!"
4,42,Linda,"Just make sure you hit the whole list, Your Majesty. (leaves) See ya later."
4,42,Candace,'Kay! (back on laptop) Ooh! Ooh! Squirrel bandits!
4,42,Phineas,"Ha! You lose, bro! Eye shifts count! Ya moved!"
4,42,Baljeet,"Actually, you did, too. Since our planet's orbit of speed around the sun is 67,000 miles per hour and you are on its surface and speeding around the sun as well. (Buford spins the hat on Baljeet's head.) Quit it!"
4,42,Phineas,"Cool hat, Baljeet!"
4,42,Baljeet,Thank you! I got it at Astro Camp today. (Buford spins it again.) Quit turbocharging the little speed of my solar system!
4,42,Buford,What? I'm racin' 'em against each other. (Spins it again.)
4,42,Phineas,That's it! I know what we're gonna do today!
4,42,Buford,Smack Baljeet's head around?
4,42,Phineas,No! We're gonna build a solar system and race the planets!
4,42,Buford,Only if I can smack around Baljeet's hat!
4,42,Baljeet,"Hey, where is Perry?"
4,42,Major Monogram,"Only you can make the decision to succeed. You've got to dig down deep within yourself and grab ahold of your dream! (pause) Go ahead. Grab it. (beat) I'll wait. (Agent P drops in.) Oh, Agent P! Uh, I've been giving a motivational speech to the interns, and, uh, by ""interns"", I mean Carl."
4,42,Carl,"(offscreen) Very inspirational, sir."
4,42,Major Monogram,"Anyway, Doofenshmirtz has rented out a conference hall at the Danville Motel Inn and is giving some kind of motivational lecture. Who would want motivation from him is beyond me, but, well, that's beside the point. Pick up your credentials at the front desk. (Perry the Chimneypus salutes.) Good luck, Agent P! (Perry's chair lowers back and is launched from it by a spring.)"
4,42,Candace,"I'm all hooked up and ready to multitask. First on the list, wash dishes. (She dusts the table while walking. Sidenote: Don't try this at home.) Now where did we leave off?"
4,42,Stacy,(on laptop) I think we were headed into the forest with the Grizzly King. Are you sure you don't wanna wait until you finished your chores?
4,42,Candace,"Oh, please, Stacy, I've got everything under control. Let's tackle the mountain kings vicious!"
4,42,Isabella,"(offscreen) Hey, Phineas, whatcha doin'?"
4,42,Phineas,Ferb and I were just headin' up to our solar system speedway. We're gonna have a planet race.
4,42,Isabella,Cool!
4,42,Phineas,"The first one to complete 50 laps around the sun wins the Galaxy 5000! Technically, it should be ""The Galaxy 50"", but, y'know, ""The Galaxy 5000"" sounds so much cooler. (Cut to the top level, where Irving is seen at the control panel.) Ferb is racing Mercury, the closest planet to the sun. (Ferb puts on his helmet and gives a thumbs-up and gets sucked up a tube into his racing planet.) I'm racing Mars. I saved Venus for you."
4,42,Isabella,"Aw, because Venus is the goddess of love?"
4,42,Phineas,"(shrugs) Actually, I didn't even think of that. But sure. (Phineas and Isabella put on their helmets and get sucked up the tubes.)"
4,42,Irving,"Alright, racers, status check!"
4,42,Baljeet,"Saturn, check!"
4,42,Buford,"Oo-ran-ohs, check!"
4,42,Baljeet,"Buford, that is not how it is pronounced!"
4,42,Buford,It is on this channel!
4,42,Irving,Venus?
4,42,Isabella,"Intergalactic Planetary Racing Patch, check!"
4,42,Irving,Mars?
4,42,Phineas,All ready!
4,42,Irving,Earth?
4,42,Jenny,Earth is ready to go!
4,42,Irving,Neptune?
4,42,Balthazar,Check!
4,42,Irving,Jupiter?
4,42,Django,Check!
4,42,Albert,Pluto is go!
4,42,Irving,Albert?! What are you doing here?! Pluto isn't even a planet!
4,42,Albert,That is still in dispute.
4,42,Irving,"Racers, start your planets!"
4,42,Irving,"What a break! Earth is in the lead, with Jupiter and Neptune rushing up to the challenge, but they take each other out! The Fireside Girls maintain their lead!"
4,42,Candace,"Watch out for the fiery falling marshmallows, Stace!"
4,42,Stacy,"(on laptop) I'll turn them into s'mores with my super sugar squeal! Bye bye, Wonder Kid!"
4,42,Candace,"Okay, I'll go collect the coins in the Cocoa Campground. Now to get the laundry started!"
4,42,(Cut to,)
4,42,Doofenshmirtz,"Welcome, you lucky people in attendance, I am Dr. Heinz Doofenshmirtz and I'm here to introduce you to my eight-step program to ruling the Tri-State Area! I- I mean overcoming obstacles and a path self-fulfillment. Heh, heh! Right! Nothing evil there. Anyhoo, behold, the Inator Method! Hit it, Norm!"
4,42,(Song,The Inator Method)
4,42,Doofenshmirtz,"♪ Maybe you're a loser who's been sleeping in his car, ♪"
4,42,Backup dancers,♪ The inator Method! ♪
4,42,Doofenshmirtz,♪ It's the method with all the solutions... ♪
4,42,Backup dancers,♪ The inator Method! ♪
4,42,Doofenshmirtz,♪ This is the one! Don't accept substitutions! ♪
4,42,Backup dancers,♪ The Inator Method! ♪
4,42,Doofenshmirtz,♪ Soon you'll see that the only conclusion is to... ♪
4,42,Doofenshmirtz and Backup Dancers,"♪ Follow those impulsive urges, ♪"
4,42,Doofenshmirtz,"That's what I'm talkin' about! Yeah! (Agent P drops in) P-Perry the Platypus, whatta you doin' here? Y-You're not s'posed to be here 'til step 3. (to audience) You have to excuse me while I confer with my visual aid. (to Perry) I'm on stage, so I'm gonna have to forego the long backstory. Suffice it to say, there was a judge's ruling involved, okay? Anyway, just take a seat in the back and I'll cue you when you're on. (Perry exits) Perry the Platypus, ladies and gentlemen! You'll be seeing more of him later during the nemesis portion of the seminar."
4,42,Candace,"Oh, sweet! We made it to the golden key of Crumblebum Dwarfs!"
4,42,Stacy,"(on laptop) Candace, it's the gopher!"
4,42,Candace,"(not paying attention to how much detergent she's putting in) I'll put a stop to you, you gold key-swipin' gopher!"
4,42,Stacy,"(on laptop) Just get the key! Oh, man!"
4,42,Candace,"Aw, stupid gopher!"
4,42,Stacy,Now we're back to third place!
4,42,Candace,Ugh! I guess we'll just have to get him on the next level. (looks at detergent) Did I put the..? (shrugs) Hmm. (puts in the last of the detergent) Better clean than dirty. (Closes the lid and turns the washing machine on.) I'm one totally focused multitasking genius!
4,42,Irving,"It's a virtual dead-heat with the planetary trine between Mercury, Mars and Venus! Phineas is out in front by a pointed nose! But check out the cool inverted move from Ferb! Watch out, boys! Venus is risin' fast!"
4,42,Ferb,She went intra-Venus right between us.
4,42,Doofenshmirtz,"Okay, so now that we got the basics covered, we can get to the fun part. Let's start with trapping your nemesis. (Cut to Perry with a nametag lanyard on taking notes. He gets trapped by the lanyard.) Nametag, you're it!"
4,42,Perry,(chatters angrily)
4,42,Doofenshmirtz,"The keys to a good trap are the element of surprise and, also, if you can work in a good pun . That's always nice."
4,42,Billy,"Uh, what about constraint and effectiveness?"
4,42,Doofenshmirtz,"Yeah, yeah, th-that'll be covered in the thwarting portion of our seminar. Don't...Don't get ahead of yourself. Okay, step four is the big reveal! (Takes tarp off his inator.) Behold: the Motivate-inator! (The screen behind him says ""Music Sting"", which plays.) The music sting. That totally ups the drama. So what does it do? I'm glad you asked! You, come on up here, I'll sh-I'll show ya. Let's give him a big hand for being such a sport, shall we? (The dude that asked the question in the audience comes up to applause.) Alright, what's your name?"
4,42,Billy,Billy.
4,42,Doofenshmirtz,"(shakes Billy's hand) Great to meet ya, Billy! Tell me, (motions toward the back of the room) whadaya see over there in the back of the room?"
4,42,Billy,"Uh...I dunno, a table full of stuff?"
4,42,Doofenshmirtz,"Did everyone take note of his reply? (walks behind the inator) Totally lackluster. But that's all gonna change. Okay, Billy, now hold still. (Fires the inator on Billy) Now whadaya see, Billy?"
4,42,Billy,"(excitedly gasps) Inator Method merchandise! (runs up to the counter and purchases practically everything) Tapes, DVDs, books, audiobooks, now! Now! T-shirts, hats, that is so cool! I gotta have 'em!"
4,42,Doofenshmirtz,Now look at him! All full of pep! He's completely motivated!
4,42,Man #1,(speaking in a female voice) Wait a second! He's just motivated to buy your junk! This is nothin' but a money-makin' scam!
4,42,Doofenshmirtz,"Exactly, what better motivation is there? (zaps the entire audience and they storm the merchandise counter)"
4,42,Candace,"Nice work, Stace! That last mega-wallow in the Razzleberry Swamp puts us back in second place. (lets go of the vacuum, which attempts to suck the rug right up)"
4,42,Stacy,(on laptop) What?! I can barely hear you over the vacuum!
4,42,Candace,"Oh, hang on. (leaves the room and the vacuum still on) Is that better?"
4,42,Doofenshmirtz,"(offscreen) Testimonials, take one."
4,42,Man #3,I came to this seminar with no intention of buying anything and look at all this junk I bought!
4,42,Man #4,"Holy cow, I bought a lotta stuff I don't need!"
4,42,Margaret,I just can't stop spending money on the Inator Method's motivational products!
4,42,Doofenshmirtz,"Woohoo! With all the cash I'm raking in, I'll be able to take over the Tri-State Area in no time! (A woman gives him a book, which he signs.) Thank you very much. Nice doin' business with ya."
4,42,Doofenshmirtz,(offscreen) And who do I make this out to?
4,42,Man #5,(offscreen) Uncle Phil.
4,42,Doofenshmirtz,"""To Uncle Phil, I'm wishing you the worst. Dr. Heinz Doofen—"" Ow! (He gets kicked by Perry.)"
4,42,Candace,"(offscreen) This is it, Stace! The Golden Treasure of Utter Momosity! Oh, no, you don't! Leap of doom!"
4,42,Candace and Stacy,(Cheer)
4,42,Candace,"Woohoo! We did it! (A digital trophy appears onscreen.) Oh, it's so beautiful!"
4,42,(Song,Awesome)
4,42,Irving,Buford is in the lead with Baljeet close behind!
4,42,Baljeet,"Ha ha! I am going to run rings around you, Ice Giant!"
4,42,Buford,"Bring it on, dweeb!"
4,42,Baljeet,"Eat my dust, Buford!"
4,42,Irving,Ooh! The silent-but-deadly planet has left for parts unknown! (A horn is sounded and a robotic arm waves a checkered flag.) And Baljeet wins a digital trophy!
4,42,Baljeet,Victory!
4,42,Doofenshmirtz,"Perry the Platypus, hold still so I can throw the book at ya! (Perry throws one at him) Ow! (The book hits the inator, which, as always, zaps out the window and hits an unsuspecting driver, who stops outside the backyard and sees the solar system.)"
4,42,Phineas,"Great race, Baljeet!"
4,42,Trucker,"'Scuse me, I don't normally run into strangers' backyards, but I'm inexplicably motivated to buy your solar system racetrack. How much?"
4,42,Buford,Five bucks.
4,42,Trucker,Sold!
4,42,Linda,I'm home! How did you do on that lis—Oh! (gets grabbed by Candace)
4,42,Candace,"Mom Mom Mom, you gotta see what Phineas and Ferb built in the backyard!"
4,42,Linda,"Candace, the living room!"
4,42,Candace,(pushes her mother out) I know! I vacuumed!
4,42,Candace,(offscreen) C'mon! C'mon!
4,42,Linda,But the laundry!
4,42,Candace,(keeps pushing her mother) I know! I just have to fold it!
4,42,Linda,The dishes?
4,42,Candace,All done and ready to be put away! (With her eyes closed) Look!
4,42,Phineas,"Hi, Mom! Hi, Candace!"
4,42,Linda,"Hi, kids. Well, at least the backyard isn't a mess."
4,42,Candace,What?!
4,42,Linda,"Come on, Candace, (walks back inside) you have a lot of cleaning up to do."
4,42,Candace,But...but but but...
4,42,Phineas,"Well, that was a lot of interplanetary fun!"
4,42,Buford,"Plus, we made five bucks!"
4,42,Baljeet,We should put that in the bank.
4,42,Buford,At 1% interest?! Are you kiddin'?!
4,42,Doofenshmirtz,"Noooooo!!!! Ah, man! Now I'm gonna have to use the money I made for repairs and medical bills."
4,42,Doofenshmirtz,"Now, now, now, wai-wait! (He walks out the building and looks both directions. He then runs and screams as the planetary race track goes by.) AAAaaah!!! Curse you, Perry the Platypus!!!"
4,42,(Song,The Inator Method)
4,42,Doofenshmirtz,"♪ Maybe you're a loser who's been sleeping in his car, ♪"
4,42,Backup dancers,♪ The inator Method! ♪
4,43,Phineas,(gasps)
4,43,Isabella,Whatcha doin'?
4,43,Phineas,"Oh, hi, Isabella. We were just building a polymer de-stabilizer for the binding catalyst of the—"
4,43,Isabella,"That's great, Phineas. Listen, uh, there's something I wanna tell you."
4,43,Phineas,Okay.
4,43,Isabella,"Uh, it's about this patch."
4,43,Phineas,"Oh, it's one of your accomplishment patches."
4,43,Isabella,"Yeah, but...it's an Emotional Bravery Patch that I can only earn by walking up to somebody I—"
4,43,Ferb,(clears his throat offscreen)
4,43,Phineas,"Nice, Ferb! You found the new power supply!"
4,43,Isabella,"Um, Phineas? I, uh—"
4,43,Buford,"Hey, what's shakin', bacon?"
4,43,Baljeet,You do realize that bacon does not shake.
4,43,Buford,Sir Francis Bacon?
4,43,Baljeet,I stand corrected.
4,43,Phineas,We're building a rubberization ray to give our skin rubber-like qualities. C'mon! We'll show you!
4,43,Isabella,"(sighs, to herself) So you see, Phineas, I can only earn the patch by walking up to someone I care about and telling them face-to-face that I've got a huge crush on you."
4,43,Phineas,Remember how much fun it was to bounce around the world on a rubber ball?
4,43,Baljeet,If not a bit nauseating.
4,43,Buford,That was the fun part!
4,43,Phineas,"So, how awesome would it be to actually be a rubber ball?"
4,43,Buford,I'm in! Can we shoot Perry with it and bounce him around the backyard like a plat-a-ball?
4,43,Phineas,"Um, no. But where is Perry?"
4,43,Major Monogram,"Ah, Agent P, I see you found the new central air conditioning entrance."
4,43,Perry,(Chatters angrily)
4,43,Major Monogram,"What? Oh, the hot tub. Purely therapeutic. The bubbles work wonders on a bad back. (The bubbles stop) Carl!"
4,43,Carl,"(exhales) I'm a little lightheaded, sir. Can I take a break?"
4,43,Major Monogram,What am I not paying you for?!
4,43,Carl,"Yes, sir. (inhales)"
4,43,Major Monogram,"Anyhoo, today's the unveiling of Danville's new water tower. Mayor Doofenshmirtz is going to be dedicating it tonight at his press conference. We're fairly certain that Doof'll attempt to disrupt the event in some way. Not only is it high profile, but, since it's right next door to Doofenshmirtz Evil Incorporated, it's also extremely convenient. So get out there and stop him from doing whatever it is he is gonna... (the bubbles stop again) Carl! Bubbles!"
4,43,Carl,"(offscreen) Yes, sir. (groans and faints)"
4,43,Major Monogram,Fine. You've got five minutes.
4,43,Candace,"(offscreen) Ooh, Stacy, the new issue of Blasé Teen is out."
4,43,Candace,"You should see the models in these spreads. So indifferent. So uninterested. So cool! (puts magazine back on rack) I wonder if you and I will ever be this cool. What are you doing, Stacy?"
4,43,Stacy,"I'm trying to hook up this super-high-def-intelligent-multi-format-entertainment-DVR system. I wanna keep the DVD and the VCR but I don't think there are enough holes. I mean, there's also a pretty serious clicker situation."
4,43,(Cut to see what Stacy is talking about,"a large pile of confusing-looking wires and outlets, as well as at least a dozen remote controls.)"
4,43,Candace,"Well, I'm no help to you there. Talk to you later, Stace. Good luck. (hangs up and looks at the magazine again) I wish I knew a girl like this so I could hang out and absorb her coolness. (She puts the magazine down to see Vanessa making the same pose as the model in the magazine.) (gasps) Vanessa! Hey, Vanessa! Vanessa! Hey! Hey!"
4,43,Vanessa,"Oh, hey, Candace."
4,43,Candace,"So, uh, doin' some shoppin'? I mean, duh! Of course, you're shopping. You've got the items in the little basket thingy. You placed them in there with the intent to— Stop, Candace."
4,43,Vanessa,"Yeah, I'm just buyin' some snacks. Some of the girls are coming over later for a movie night. Should be cool."
4,43,Candace,(excitedly) Wow! That sounds incredibly awesomely— (indifferently) Yeah. Cool. Whatevs.
4,43,Vanessa,You wanna come?
4,43,Candace,"Y'know, lemme just call my mom. I'd tell her I'd get those squirrels out of the— (Vanessa leaves) Oh, oh, we're going now. (Candace follows her.)"
4,43,(Cut to,)
4,43,(Song,Disco Miniature Golfing Queen (instrumental))
4,43,Doofenshmirtz,"Woohoo! Time to boogie, baby! Whoo! Whoo! My hustle's out of muscle but I can still shake my brick house or whatever the kids are calling it these days. (a kitchen timer dings) Norm, get the doonkelberry pie out of the oven, wouldja?"
4,43,Norm,"You got it, sir!"
4,43,Doofenshmirtz,"(turns the music off) Vanessa's having some friends over for a little get-together, but I digress. Behold! The Repulse-inator! Whoever I hit with this inator will automatically become repulsive. (pushes the inator closer to the edge of the balcony) And, wouldn't you know it, my brother, Roger, is dedicating a new Danville water tower right below my ledge! Once he's hit by a beam from this baby, he'll become so abominable, so disgusting, so hideous, so noxious, so grotesque, (cut to reveal Doof reading from a thesaurus) so ghastly... Uh, anyway, Roger will become so repulsive that his popularity will plunge and mine will skyrocket by comparison, facilitating moi to take over the entire Tri-State Area! (Perry gives him a look) Don't look at me like that! I gotta good feeling about today! It's gonna happen. The only trouble with it is that this particular inator requires a lot more power than any other inator I've created for some bizarre reason. And, uh, I only have one functioning wall outlet in the lab. (cut to reveal the wall outlet overloaded with electrical wires and things) So, I'm gonna put a lot of strain on that."
4,43,Norm,"Your pie, sir."
4,43,Doofenshmirtz,"Thank you, Norm. Owwww!! Ow! This is hot!"
4,43,Norm,"Oops. Sorry, sir."
4,43,Doofenshmirtz,Did that just come right out of the oven?
4,43,Norm,"(offscreen) Well, my hands are metal."
4,43,Doofenshmirtz,"Well, now, mine are bacon, apparently. (shakes his hands) Look, I'm shakin' bacon! You like that? It's a callback to something I didn't even hear! In your face, logic!"
4,43,Norm,"Here's a potholder, sir."
4,43,Doofenshmirtz,"Thank you. (to Perry) I'm gonna take this downstairs to Vanessa. Party on, Perry the Platypus! (he flips the switch and the music and disco lights resume)"
4,43,Phineas,"Ready, Baljeet?"
4,43,Baljeet,Okay! (he gets zapped) Wuh! I still feel the same.
4,43,Phineas,Try jumping up and down a little bit.
4,43,(Song,Quirky Worky Song)
4,43,Buford,Oh oh! Now me! (he gets zapped) Woohoo! Awesome!
4,43,Phineas,"Me, next! (He gets zapped.) C'mon, Isabella!"
4,43,Isabella,Hit me with your bounce shot! (She gets zapped.)
4,43,Phineas,All right!
4,43,Gretchen,"(to Adyson) Isabella said she'd be here, so she'll be here."
4,43,Holly,"I bet you all the muffins that wherever she is, it has somethin' to do with Phineas."
4,43,Isabella,Girls! (taps again)
4,43,Isabella,"Hi, Gretch!"
4,43,Gretchen,Where've you been?
4,43,Isabella,I was over at Phineas' house and was rubberized by a machine they built.
4,43,Gretchen,Holly gets the muffins!
4,43,Isabella,"Look, you know that Emotional Bravery Patch I was all set to earn?"
4,43,Gretchen,Yeah.
4,43,Isabella,"Well, I'm totally blowing it! I feel strong when I walk up to Phineas, but as soon as I open my mouth, I completely choke!"
4,43,Gretchen,"Oh, Isabella, you're overthinking it!"
4,43,(Song,Jump Right to It)
4,43,Gretchen,"♪ You better jump right to it, ♪"
4,43,Gretchen and the Fireside Girls,♪ You've been waitin' all summer ♪
4,43,Gretchen,♪ You've gotta step right up ♪
4,43,Gretchen and the Fireside Girls,♪ This isn't the time ♪
4,43,Ginger,"♪ Why you waiting, Isabella? ♪"
4,43,Fireside Girls,♪ So it makes us somewhat frantic. ♪
4,43,Gretchen,"♪ Go on and get it, ♪"
4,43,Ginger,♪ You can earn a new patch. ♪
4,43,Fireside Girls,"♪ All summer long, ♪"
4,43,Isabella,"You're right! I should tell Phineas how I feel! Later, girls! Gotta bounce! (jumps out the window and bounces back up) Literally!"
4,43,Vanessa,So I thought we could watch this foreign art film I found. Le Coeur Noir De Douleur et de la Tristesse Douce.
4,43,Dana,Is that the one that's the neo-realistic portrayal of women's angst?
4,43,Heather,"No, that's the other one. This one is about ennui."
4,43,Candace,Don't know if I've seen that one. Is it animated?
4,43,Lacie,"So, Janice..."
4,43,Candace,Candace.
4,43,Lacie,Nice black nail polish. And only on one finger? Rad.
4,43,Candace,"Oh, it's actually a bruise. (chuckles) I slammed it in a drawer. Yeah, I think it's probably gonna fall off soon."
4,43,Birgitte,Did you download the new Young Apparatus album?
4,43,Lacie,"No way. They're sellouts. I'm only listening to Coffin Shadows now. They're so independent, they pay you to download their songs."
4,43,Candace,Hmm. Coffin Shadows? I've never heard of them.
4,43,Lacie,New skirt?
4,43,Birgitte,"Yeah, I turned it inside out, ripped it in half and then sewed it back together."
4,43,Lacie,Get your brother to drive over it a few times. It really weathers it.
4,43,Candace,(chuckles) Wow! You guys know everything.
4,43,Doofenshmirtz,"Hello, ladies! I'm here with homemade doonkelberry pie!"
4,43,Vanessa,"Dad, I thought you were going to stay upstairs! I've got the snacks covered."
4,43,Doofenshmirtz,"But, pookie, I thought you loved the doonkel-boonkel."
4,43,Vanessa,"(takes the pie) Yes, I do love it and thank you, but (closes the door on him) please, Dad."
4,43,Doofenshmirtz,A-Are you watchin' foreign films?
